city,state,county,latitude,longitude,date,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,us_aqi_max,us_aqi_mean,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,asthma_prev,copd_prev,county_population,health_data_year,month,season,aqi_category,aqi_class3,pm25_tier
San Diego,CA,San Diego,32.7157,-117.1647,2026-08-26,25.65833333333333,29.79583333333333,54.16666666666666,32.62916666666667,1.775,239.20833333333331,81,75.125,28.8,21.4,24.9,0.0,11.5,8.9,4.7,3269973,2025,8,Summer,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-08-27,29.71666666666667,34.391666666666666,48.91666666666666,33.800000000000004,2.2916666666666665,220.54166666666663,89,84.79166666666667,28.5,21.7,24.9,0.0,10.6,8.9,4.7,3269973,2025,8,Summer,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-08-28,29.5375,34.579166666666666,63.833333333333336,35.35,2.2416666666666667,246.66666666666663,95,92.29166666666669,29.2,22.4,25.7,0.0,12.1,8.9,4.7,3269973,2025,8,Summer,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-08-29,41.11666666666667,45.8125,76.125,31.89583333333333,2.0458333333333334,260.9583333333333,123,94.29166666666669,29.8,22.2,25.7,0.0,12.1,8.9,4.7,3269973,2025,8,Summer,Unhealthy for Sensitive Groups,Unhealthy,High
San Diego,CA,San Diego,32.7157,-117.1647,2026-08-30,32.204166666666666,37.141666666666666,58.91666666666666,21.104166666666668,1.15,168.33333333333334,119,110.95833333333331,26.4,21.5,23.6,0.0,10.9,8.9,4.7,3269973,2025,8,Summer,Unhealthy for Sensitive Groups,Unhealthy,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-08-31,17.379166666666666,21.225,51.333333333333336,21.84583333333333,1.0875,174.54166666666666,94,81.33333333333333,26.1,20.2,22.7,0.0,13.5,8.9,4.7,3269973,2025,8,Summer,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-01,14.216666666666669,17.695833333333333,53.708333333333336,21.15833333333333,1.1291666666666669,122.375,66,60.91666666666666,25.9,19.1,22.0,0.0,14.1,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-02,15.25,18.320833333333333,53.333333333333336,21.554166666666664,1.1333333333333333,167.41666666666666,62,61.04166666666666,24.4,17.7,21.0,0.0,13.3,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-03,13.141666666666666,15.6625,43.583333333333336,23.729166666666668,1.2583333333333333,202.54166666666663,64,61.91666666666666,24.3,16.1,20.4,0.0,13.9,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-04,13.933333333333332,17.008333333333333,39.91666666666666,24.7,1.4041666666666668,149.79166666666666,59,56.333333333333336,24.1,16.8,20.7,0.0,11.4,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-05,16.733333333333334,19.820833333333333,55.0,24.995833333333334,1.65,159.625,64,62.208333333333336,28.6,16.9,23.1,0.2,13.5,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-06,11.4375,13.6,29.70833333333333,22.54583333333333,1.2208333333333334,131.95833333333334,65,61.54166666666666,31.5,22.7,26.1,2.5,15.7,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Low
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-07,8.320833333333333,9.604166666666666,39.458333333333336,18.745833333333334,1.2875,144.0,55,43.375,34.7,23.1,28.2,1.7,18.4,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Low
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-08,13.891666666666666,15.858333333333334,48.458333333333336,27.254166666666663,2.6041666666666665,182.45833333333331,61,56.16666666666666,35.0,24.3,28.7,0.3,19.8,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-09,19.891666666666666,23.85,53.29166666666666,34.21666666666667,3.033333333333333,180.79166666666663,73,64.0,34.1,24.8,28.6,0.2,9.9,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-10,17.5125,23.95,52.0,23.816666666666663,2.066666666666667,243.83333333333331,71,67.95833333333333,29.7,23.9,26.1,0.0,11.4,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-11,14.1125,19.34583333333333,69.25,15.608333333333334,1.8208333333333333,143.125,66,63.708333333333336,27.5,22.5,24.6,0.0,14.0,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-12,10.7625,14.0875,58.458333333333336,18.120833333333334,1.1166666666666667,131.0,60,56.29166666666666,26.0,21.5,23.4,0.0,12.9,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Low
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-13,11.354166666666666,15.25,61.708333333333336,14.758333333333333,1.1291666666666669,135.41666666666666,54,53.0,25.3,19.8,22.4,0.0,12.9,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Low
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-14,12.316666666666668,17.425,44.66666666666666,21.675,1.0833333333333333,161.45833333333334,57,56.25,24.5,19.1,21.5,0.0,12.2,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
San Diego,CA,San Diego,32.7157,-117.1647,2026-09-15,12.320833333333333,17.55,57.958333333333336,16.333333333333332,1.1166666666666667,157.04166666666666,56,54.333333333333336,24.6,18.4,21.4,0.0,12.2,8.9,4.7,3269973,2025,9,Fall,Moderate,Moderate,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-15,22.83333333333333,23.95,106.45833333333331,14.616666666666667,3.716666666666667,276.875,137,82.83333333333333,33.9,24.1,29.2,0.2,9.1,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-16,19.016666666666666,19.745833333333334,108.125,16.070833333333333,4.1125,272.4583333333333,147,90.54166666666669,35.0,24.0,29.6,0.0,9.8,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-17,17.929166666666667,18.7125,107.5,16.608333333333334,4.0,281.0,137,82.875,35.0,24.3,29.7,0.0,9.4,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-18,20.441666666666663,21.216666666666665,108.16666666666669,15.816666666666668,4.045833333333333,288.0833333333333,140,86.125,35.0,23.5,29.2,0.1,8.5,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-19,22.854166666666668,23.6625,103.625,15.670833333333334,4.4125000000000005,273.5833333333333,132,86.41666666666667,31.3,22.6,27.3,13.0,19.1,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-20,11.2,11.45,99.16666666666669,14.183333333333332,3.775,241.54166666666663,110,77.83333333333333,33.8,23.1,28.8,0.0,12.8,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-21,7.837499999999999,8.441666666666666,84.75,9.154166666666669,2.8375,203.70833333333331,56,48.29166666666666,31.5,24.2,27.3,12.3,14.5,9.8,5.6,2606358,2025,9,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-22,4.145833333333333,4.595833333333333,69.95833333333333,8.775,2.279166666666667,153.875,44,35.791666666666664,31.8,23.0,27.6,44.3,21.1,9.8,5.6,2606358,2025,9,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-23,5.695833333333333,6.291666666666667,66.875,12.458333333333334,2.4791666666666665,160.54166666666666,43,33.291666666666664,33.9,24.4,28.8,0.5,16.5,9.8,5.6,2606358,2025,9,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-24,8.329166666666667,8.508333333333333,70.25,18.54583333333333,3.35,210.75,48,41.5,28.4,22.6,25.1,14.7,19.7,9.8,5.6,2606358,2025,9,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-25,8.85,9.2375,70.70833333333333,19.829166666666666,3.158333333333333,323.0833333333333,56,46.5,27.9,19.7,23.7,0.1,12.5,9.8,5.6,2606358,2025,9,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-26,14.675,15.216666666666669,74.33333333333333,33.725,4.7375,364.0416666666667,107,65.0,30.2,19.5,24.5,0.0,9.2,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-27,12.691666666666668,13.075,101.625,19.495833333333334,4.066666666666666,252.70833333333331,146,78.5,30.3,18.7,24.6,0.0,9.3,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-28,11.133333333333333,11.208333333333334,98.70833333333331,22.879166666666663,4.845833333333333,272.2916666666667,132,74.83333333333333,30.2,17.6,24.8,0.0,7.6,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-29,11.508333333333333,11.591666666666669,101.29166666666669,20.2625,4.729166666666667,299.0,130,74.70833333333333,29.9,18.7,24.9,0.0,6.5,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-09-30,12.0125,12.029166666666669,106.33333333333331,18.683333333333334,5.520833333333333,307.4166666666667,132,71.875,32.9,21.8,27.0,0.3,9.9,9.8,5.6,2606358,2025,9,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-01,13.6125,13.670833333333334,110.70833333333331,18.0375,5.0,263.7083333333333,155,82.54166666666667,33.4,20.0,26.5,0.0,12.1,9.8,5.6,2606358,2025,10,Fall,Unhealthy,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-02,12.229166666666666,12.3125,105.625,20.95833333333333,4.6375,251.29166666666663,147,80.5,32.4,19.7,26.5,0.0,9.4,9.8,5.6,2606358,2025,10,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-03,12.241666666666667,12.458333333333334,102.45833333333331,13.925,3.7375,225.0,105,68.25,33.1,21.2,27.0,0.0,13.7,9.8,5.6,2606358,2025,10,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-04,7.429166666666667,7.720833333333334,95.75,12.104166666666666,3.341666666666667,209.375,87,58.91666666666666,30.7,19.4,25.3,0.0,13.6,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-05,7.941666666666666,8.766666666666667,77.625,15.375,3.083333333333333,192.70833333333331,60,44.458333333333336,31.6,20.0,25.7,0.0,11.8,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-06,8.504166666666666,9.125,85.41666666666667,17.970833333333335,3.733333333333333,231.33333333333331,101,53.41666666666666,33.4,20.9,26.9,0.0,10.4,9.8,5.6,2606358,2025,10,Fall,Unhealthy for Sensitive Groups,Unhealthy,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-07,11.508333333333333,12.1125,76.70833333333333,23.016666666666666,4.320833333333334,210.29166666666663,86,58.0,33.9,21.5,27.4,1.0,12.0,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-08,9.129166666666666,9.3875,90.875,12.020833333333334,3.520833333333333,204.0,83,57.583333333333336,32.3,20.8,26.8,0.6,11.9,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-09,9.854166666666666,10.025,94.58333333333331,11.2875,3.3791666666666664,208.79166666666663,84,59.583333333333336,30.9,20.9,25.8,0.0,13.6,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-10,5.583333333333333,5.6125,93.875,18.79583333333333,4.625,226.08333333333331,111,55.25,31.2,18.4,24.9,0.0,8.9,9.8,5.6,2606358,2025,10,Fall,Unhealthy for Sensitive Groups,Unhealthy,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-11,9.05,9.1,81.625,29.825,4.9625,247.625,92,54.54166666666666,32.7,18.4,25.4,0.0,9.8,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-12,5.004166666666666,5.016666666666667,92.16666666666669,15.933333333333332,3.475,224.04166666666663,92,52.79166666666666,32.7,19.9,26.4,0.0,14.8,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-13,7.1375,7.295833333333333,105.66666666666669,13.704166666666666,3.5125,213.66666666666663,108,57.583333333333336,32.0,21.3,26.6,0.0,13.5,9.8,5.6,2606358,2025,10,Fall,Unhealthy for Sensitive Groups,Unhealthy,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-14,12.4375,12.570833333333333,101.75,21.17083333333333,4.6625000000000005,236.66666666666663,132,70.20833333333333,31.2,19.6,25.7,0.0,10.6,9.8,5.6,2606358,2025,10,Fall,Unhealthy for Sensitive Groups,Unhealthy,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-15,7.3625,7.3625,90.54166666666669,19.466666666666665,5.879166666666666,215.95833333333331,88,58.25,30.4,18.6,24.8,0.0,11.1,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-16,10.1625,10.204166666666667,97.0,18.825,5.3625,222.75,114,61.04166666666666,29.3,17.1,24.0,0.0,12.6,9.8,5.6,2606358,2025,10,Fall,Unhealthy for Sensitive Groups,Unhealthy,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-17,8.941666666666666,9.445833333333333,92.20833333333331,14.570833333333333,3.3625000000000003,205.54166666666663,68,55.04166666666666,32.0,20.6,26.1,0.0,15.5,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-18,5.545833333333333,6.179166666666667,70.45833333333333,17.429166666666667,2.9333333333333336,210.54166666666663,50,38.333333333333336,26.9,22.9,24.6,4.8,19.2,9.8,5.6,2606358,2025,10,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-19,5.283333333333333,5.516666666666667,65.04166666666667,20.5625,3.820833333333333,207.20833333333331,37,32.083333333333336,22.8,14.3,18.8,0.0,21.4,9.8,5.6,2606358,2025,10,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-20,4.691666666666666,4.8,79.70833333333333,14.804166666666667,3.0583333333333336,186.5,61,38.375,31.3,13.4,22.2,0.0,21.9,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-21,3.7125,4.266666666666667,70.45833333333333,16.316666666666666,2.829166666666667,192.625,46,36.208333333333336,27.6,18.6,23.1,0.0,17.9,9.8,5.6,2606358,2025,10,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-22,5.845833333333334,5.983333333333333,59.625,26.75,3.9375,234.70833333333331,46,32.0,26.9,11.2,19.4,0.0,10.1,9.8,5.6,2606358,2025,10,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-23,10.9,11.370833333333332,69.04166666666667,19.079166666666666,4.05,213.33333333333331,53,35.125,25.7,15.7,20.3,6.8,16.1,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-24,9.795833333333333,10.370833333333334,74.79166666666667,14.254166666666668,2.783333333333333,200.54166666666663,60,56.79166666666666,25.3,17.9,21.0,15.1,20.9,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-25,9.458333333333334,9.829166666666667,58.208333333333336,28.066666666666663,3.8666666666666663,234.58333333333331,52,42.083333333333336,23.2,17.9,19.5,19.7,19.1,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-26,19.466666666666665,19.945833333333333,30.666666666666668,52.56666666666667,6.5625,366.9583333333333,70,62.958333333333336,23.4,15.2,19.0,0.0,7.5,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-27,13.8625,14.283333333333331,59.5,25.566666666666663,3.375,265.0,70,66.79166666666667,26.2,15.8,20.7,0.0,14.8,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-28,5.8125,6.020833333333333,71.16666666666667,10.079166666666667,2.7375000000000003,176.875,59,46.958333333333336,23.6,14.5,19.8,0.4,30.0,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-29,2.9916666666666667,3.0541666666666667,70.83333333333333,8.004166666666666,4.529166666666667,156.0,38,34.5,17.1,10.5,13.6,0.0,30.1,9.8,5.6,2606358,2025,10,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-30,11.279166666666669,11.333333333333334,39.958333333333336,31.375,6.2125,315.25,51,27.916666666666668,17.6,7.0,12.4,0.0,11.6,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-10-31,28.995833333333334,29.0125,28.791666666666668,56.37083333333334,9.55,600.875,97,85.08333333333333,21.4,4.6,13.3,0.0,11.3,9.8,5.6,2606358,2025,10,Fall,Moderate,Moderate,Moderate
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-01,11.933333333333332,12.0875,51.79166666666666,30.4125,5.3875,270.7916666666667,88,61.75,20.2,11.2,14.9,2.1,11.0,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-02,6.7375,6.816666666666666,44.458333333333336,26.579166666666666,4.383333333333334,234.25,56,49.583333333333336,20.4,7.9,14.3,0.0,12.7,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-03,7.704166666666667,7.7875,68.66666666666667,20.8375,4.154166666666667,225.16666666666663,46,40.16666666666666,25.2,10.2,17.1,0.0,14.0,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-04,6.829166666666667,6.866666666666667,88.66666666666667,14.458333333333334,4.991666666666666,202.25,59,44.875,25.3,12.0,18.2,0.0,18.5,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-05,7.55,7.758333333333333,67.33333333333333,25.89583333333333,4.066666666666666,197.79166666666663,50,39.16666666666666,27.4,14.6,20.4,0.0,17.0,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-06,5.7250000000000005,5.8875,72.08333333333333,15.745833333333332,3.3041666666666667,182.04166666666663,45,43.79166666666666,28.8,15.5,21.5,0.0,18.4,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-07,8.4375,8.733333333333333,66.45833333333333,26.0,4.229166666666667,203.20833333333331,43,37.625,26.3,17.2,21.7,0.0,17.5,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-08,11.108333333333334,11.616666666666667,42.16666666666666,38.69583333333333,5.675,293.5,58,55.208333333333336,26.6,12.0,19.7,0.0,18.8,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-09,2.5791666666666666,2.6041666666666665,62.083333333333336,7.591666666666666,1.8875,167.70833333333334,54,37.16666666666666,18.4,9.1,13.5,0.0,20.9,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-10,5.570833333333333,5.65,46.91666666666666,23.304166666666664,3.8125,212.08333333333331,34,28.33333333333333,12.2,1.8,7.5,0.0,11.5,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-11,3.283333333333333,3.2916666666666665,61.708333333333336,14.383333333333333,2.8875,194.91666666666663,38,34.458333333333336,21.5,5.9,13.1,0.0,22.8,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-12,6.8,7.166666666666667,51.5,28.46666666666667,3.5125,217.16666666666663,40,31.791666666666668,25.0,11.0,17.9,0.0,14.9,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-13,5.841666666666666,6.7875000000000005,55.125,16.279166666666665,2.966666666666667,177.875,45,42.458333333333336,27.5,15.2,20.9,0.0,16.2,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-14,4.258333333333334,4.691666666666667,65.75,9.675,2.341666666666667,156.375,35,30.875,27.6,18.1,22.5,0.0,23.3,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-15,3.5500000000000003,3.733333333333333,63.66666666666666,12.454166666666666,2.645833333333333,170.875,33,29.666666666666668,30.9,17.9,23.7,0.0,17.6,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-16,6.633333333333333,6.645833333333333,40.875,27.34166666666667,4.3500000000000005,258.4166666666667,36,28.666666666666668,27.0,17.7,22.5,0.0,14.1,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-17,6.033333333333334,6.25,58.333333333333336,12.8625,2.7291666666666665,175.75,41,39.04166666666666,30.3,19.5,24.4,0.4,18.0,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-18,6.720833333333334,7.091666666666666,56.91666666666666,13.95,2.670833333333333,168.875,36,32.708333333333336,30.2,22.6,25.9,0.1,18.5,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-19,10.229166666666666,10.995833333333332,42.75,19.72083333333333,3.145833333333333,181.54166666666663,52,46.625,28.4,20.1,24.0,0.3,12.8,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-20,10.829166666666666,11.379166666666668,35.916666666666664,26.325,3.758333333333333,194.5,56,54.5,24.0,17.9,19.9,40.4,18.9,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-21,10.858333333333334,12.570833333333333,37.25,32.30833333333333,4.466666666666667,244.04166666666663,53,50.875,24.1,16.8,19.4,0.0,12.7,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-22,7.274999999999999,7.3125,24.58333333333333,23.92083333333333,3.6125,260.125,54,51.16666666666666,17.4,11.0,14.2,0.0,11.3,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-23,7.970833333333334,8.016666666666667,21.08333333333333,26.98333333333333,4.191666666666666,300.125,47,43.54166666666666,18.6,8.8,13.7,50.1,10.9,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-24,8.641666666666667,8.7875,31.916666666666668,25.10833333333333,3.6166666666666663,353.75,47,43.875,18.7,15.0,16.2,52.0,17.2,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-25,10.095833333333331,10.191666666666666,23.125,35.4375,4.825,364.0416666666667,53,51.79166666666666,19.4,11.1,15.4,0.0,14.2,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-26,5.095833333333333,5.2,42.04166666666666,23.604166666666668,3.5083333333333333,250.95833333333331,52,38.083333333333336,13.8,6.5,10.2,0.0,15.3,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-27,8.479166666666666,8.591666666666667,25.33333333333333,37.141666666666666,5.3625,292.625,47,39.0,15.0,6.8,10.3,0.0,7.2,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-28,7.283333333333334,7.345833333333334,44.91666666666666,23.78333333333333,3.841666666666667,218.66666666666663,51,47.958333333333336,14.9,5.6,10.0,11.8,22.8,9.8,5.6,2606358,2025,11,Fall,Moderate,Moderate,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-29,6.470833333333334,6.995833333333334,62.375,14.5625,2.533333333333333,174.5,40,36.16666666666666,19.6,8.8,13.3,18.7,23.5,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-11-30,5.8375,5.9,46.25,12.575,2.2958333333333334,199.08333333333331,38,35.208333333333336,7.7,0.6,3.8,0.6,20.9,9.8,5.6,2606358,2025,11,Fall,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-12-01,5.970833333333334,6.033333333333334,36.54166666666666,20.508333333333333,4.0,218.16666666666663,32,28.20833333333333,4.6,3.4,3.8,18.4,12.6,9.8,5.6,2606358,2025,12,Winter,Good,Good,Low
Dallas,TX,Dallas,32.7831,-96.8067,2025-12-02,9.3375,9.4625,32.875,23.725,4.745833333333334,251.20833333333331,51,43.208333333333336,8.3,-1.5,3.4,0.0,11.7,9.8,5.6,2606358,2025,12,Winter,Moderate,Moderate,Low
